,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
77,Fri Dec 15 04:09:08 +0000 2023,1735512286570373584,"@Javan_eka @davidnurbianto Tapi mnurut gw sih gara2 bangpior deh kalau gak salah.Disalah satu konten dia mengatakan akan memilih prabowo karena gemoy,dia blang begitu pas setelah melihat potongan TT yg pak PS di mbak najwa yg eits entar tunggu dulu"" yg sambil joget. Soalnya ptongan tt bangpior itu rame.""",0,0,0,0,in,1687632037,1735282316854038996,KulaEmon,https://twitter.com/KulaEmon/status/1735512286570373584
78,Fri Dec 15 04:09:07 +0000 2023,1735512285899350218,@PartaiSocmed Pak prabowo ditemani cawapres atau walikota solo min?,0,0,0,0,in,3286987928,1735319242051072472,_toriqq,https://twitter.com/_toriqq/status/1735512285899350218
79,Fri Dec 15 04:09:07 +0000 2023,1735512284460691957,AHY minta kader panaskan mesin partai menangkan Prabowo pada pilpres 2024. jla  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/os7C4sK2rx,0,0,0,0,in,1101762919,1735512284460691957,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512284460691957
80,Fri Dec 15 04:09:04 +0000 2023,1735512273622561255,Prabowo Tegaskan Akan Tambah Gaji Demi Hapus Pungli https://t.co/4ManbUjTHz,0,0,0,0,in,1090112460,1735512273622561255,jurnascom,https://twitter.com/jurnascom/status/1735512273622561255
81,Fri Dec 15 04:09:02 +0000 2023,1735512264961384792,"Komitmen dukung Prabowo, AHY pastikan hadiri pertemuan ketum KIM. nun  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/bsE6rsFvJ3",0,0,0,0,in,1101762919,1735512264961384792,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512264961384792
82,Fri Dec 15 04:09:01 +0000 2023,1735512260947448146,@digifeeder @prabowo @gibran_tweet @Gerindra @alextham878 @bengkeldodo @bentangnegeri @xquitavee @iAmLogan95 @rojeoz @Raden_Wijaya008 Genit banget pak prabowo didalam video klip nya 😂🥰,0,0,0,0,in,1724336990710386688,1735354052870025643,nandiny44,https://twitter.com/nandiny44/status/1735512260947448146
83,Fri Dec 15 04:08:59 +0000 2023,1735512249106841950,"@holeesheetz @PartaiSocmed @prabowo Buka mata lu Cong, cek tuh akun. Ngangngengngong ngak jls lu",0,0,0,0,in,1511711507301605383,1735141268307800517,Kuramaisme,https://twitter.com/Kuramaisme/status/1735512249106841950
84,Fri Dec 15 04:08:57 +0000 2023,1735512242593153244,"Elektabilitas Kian Meningkat, AHY Optimis Prabowo-Gibran Bisa Menang di Pilpres 2024. w`v  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/7yw5jbKEvm",0,0,0,0,in,1101762919,1735512242593153244,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512242593153244
85,Fri Dec 15 04:08:57 +0000 2023,1735512241141841958,fyp full kampanye prabowo gini ckck,0,1,0,0,in,154671688,1735512241141841958,akbalal,https://twitter.com/akbalal/status/1735512241141841958
86,Fri Dec 15 04:08:56 +0000 2023,1735512237362790679,"Di Depan Taruna Akmil, Prabowo Ingatkan Pengabdian dan Pengorbanan Prajurit TNI Bersifat Selamanya. dekade08",0,0,0,0,in,1681197592279932928,1735512237362790679,KhansaAruna4,https://twitter.com/KhansaAruna4/status/1735512237362790679
87,Fri Dec 15 04:08:55 +0000 2023,1735512233118220757,"AHY: Jika Prabowo-Gibran Menang, Demokrat Akan Masuk Kembali ke Pemerintahan. ayd  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/Uzkk7HSBgW",0,0,0,0,in,1101762919,1735512233118220757,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512233118220757
88,Fri Dec 15 04:08:52 +0000 2023,1735512222607257928,Zulhas Optimistis Prabowo-Gibran Menang Satu Putaran Seusai Debat Capres  Berdasarkan trend elektabilitas memang sudah mendekati 50%  MasbowoGibran GakRetorika PakbowoIkut MaunyaKita #PrabowoNegarawanSejati Menang 1 putaran https://t.co/U0t03jckbl via @beritasatu https://t.co/x6O6cMjRz8,0,0,4,4,in,1015531697226444800,1735512222607257928,KhoirilAnwar_,https://twitter.com/KhoirilAnwar_/status/1735512222607257928
89,Fri Dec 15 04:08:50 +0000 2023,1735512212775858179,"Hasil Survei Prabowo-Gibran Moncer, AHY Yakin Menang di Putaran Pertama. hva  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/Zd8rZx9GjU",0,0,0,0,in,1101762919,1735512212775858179,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512212775858179
90,Fri Dec 15 04:08:48 +0000 2023,1735512202965356652,"SBY: Pak Prabowo Tak Sendirian, Demokrat Akan Terus Bersama. lwn  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/MlgTs7KBQ2",0,0,0,0,in,1101762919,1735512202965356652,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512202965356652
91,Fri Dec 15 04:08:42 +0000 2023,1735512178906857627,"@yuliaaanidiya_ Menhan Prabowo: Kehidupan prajurit itu tentang pengabdian dan pengorbanan, selamanya! dekade08",0,0,0,0,in,1666311616726708224,1735471222564208968,halmanurgita72,https://twitter.com/halmanurgita72/status/1735512178906857627
92,Fri Dec 15 04:08:41 +0000 2023,1735512177241719176,"@digifeeder Solo saja bisa diubah dalam waktu singkat, saya yakin Indonesia juga mampu di ubahkan dalam 1 periode ini bersama Prabowo Gibran",0,0,0,0,in,1720143009889853440,1735193128817353129,Ratu_0509,https://twitter.com/Ratu_0509/status/1735512177241719176
93,Fri Dec 15 04:08:41 +0000 2023,1735512176528671191,emang kalo @ganjarpranowo jd president mau diapain @prabowo ...?!  berani dia .... ga keluar juga dlm debat isue berantas ham.,0,0,0,0,in,747681569494732800,1735512176528671191,lucky_hafner,https://twitter.com/lucky_hafner/status/1735512176528671191
94,Fri Dec 15 04:08:41 +0000 2023,1735512173554880769,"Ngeri kali narasi pendukung Prabowo, bengis sekali kata2 nya, apa mencerminkan yg di dukung?",0,0,0,0,in,1516384245471924229,1735512173554880769,AghaAyah,https://twitter.com/AghaAyah/status/1735512173554880769
95,Fri Dec 15 04:08:40 +0000 2023,1735512169863946388,"@gibran_tweet @persisofficial @bhayangkara_fc Demokrasi gak cuma soal menang pemilu. Harus fair dan transparan, bro! Prabowo gibran lebih diuntungkan lho",0,0,0,0,in,1727292965515829248,1719622498772488447,RatuSita18876,https://twitter.com/RatuSita18876/status/1735512169863946388
96,Fri Dec 15 04:08:37 +0000 2023,1735512158761611413,@porosprabowo Pak prabowo pecat saja nih adminnya koq malah promosiin pak anies .awokawkok,0,0,0,0,in,1586912925255495681,1727306630096883814,jekseparoe,https://twitter.com/jekseparoe/status/1735512158761611413
97,Fri Dec 15 04:08:36 +0000 2023,1735512153845809335,@yuliaaanidiya_ Prabowo-Gibran punya trik khusus untuk pemilih yang masih bimbang. dekade08,0,0,0,0,in,1671020273477509121,1735471222564208968,linda_oktaaviia,https://twitter.com/linda_oktaaviia/status/1735512153845809335
98,Fri Dec 15 04:08:35 +0000 2023,1735512149534081352,"Ayo kembali kt undang @prabowo @wiranto1947 &amp  pemandu soraknya utk ikut hadir, menemui keluarga korban",0,0,0,0,in,1722208217684692992,1735512149534081352,gmupd1993,https://twitter.com/gmupd1993/status/1735512149534081352
99,Fri Dec 15 04:08:35 +0000 2023,1735512149043331160,"5 Tempat Wisata Keluarga di Bandung, Rekomendasi Liburan Akhir Tahun Seru Bersama Orang Tersayang https://t.co/3mRimd30yS  #DARihati MasDar #Cashback40PersenShopeeVideo Anies #JumatBerkah #ootdtrailer Prabowo BTS IS COMING Gacoan SEVENTEEN #NCTDREAMxSALMASALSABIL gempa Adidas",0,0,0,0,in,1593160660690833409,1735512149043331160,someone_sev,https://twitter.com/someone_sev/status/1735512149043331160
100,Fri Dec 15 04:08:33 +0000 2023,1735512140008833347,"@yuliaaanidiya_ Paslon 02, Prabowo-Gibran: Jangan galau, pilih yang pasti!"" dekade08""",0,0,0,0,in,1666324851588743169,1735471222564208968,distiaalviapuji,https://twitter.com/distiaalviapuji/status/1735512140008833347
101,Fri Dec 15 04:08:32 +0000 2023,1735512139211911346,"@soundefire @daggerdast @PartaiSocmed lu liat di belakang prabowo kan..? hitung aja ada berpa penguasa di situ. ada 3 yaitu suharto SBY dan jokowi, artinya prabowo hanya estafet dri penguasa2 tsbt",0,1,0,0,in,1614230419117051908,1735478473341509874,PubgMGlobal4,https://twitter.com/PubgMGlobal4/status/1735512139211911346
102,Fri Dec 15 04:08:31 +0000 2023,1735512134493282610,"@narkosun Tenang pak prabowo, anda menang di hati kami, tapi maaf Anies lah pemenangnya untuk saat ini. Tenang masih ada 2029 silahkan melawan inkamben Presiden Anies",0,0,0,0,in,1720327685027835904,1735263407174259124,IbenBesar,https://twitter.com/IbenBesar/status/1735512134493282610
103,Fri Dec 15 04:08:29 +0000 2023,1735512123047043435,"Elektabilitas Tembus 45 persen, AHY: Prabowo Bisa Menang Satu Putaran. `ze  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/PPLqLzTUet",0,0,0,0,in,1101762919,1735512123047043435,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512123047043435
104,Fri Dec 15 04:08:24 +0000 2023,1735512102264267016,AHY: Prabowo Adalah Pemimpin Pemersatu Bangsa.. sp`  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/qRbnjxyLPm,0,0,0,0,in,1101762919,1735512102264267016,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512102264267016
105,Fri Dec 15 04:08:20 +0000 2023,1735512088607633915,"@dennyindrayana Klu org ini di dapilku, pst tdk akn aku pilih.. Aneh banget.. Partainya dukung Prabowo Gibran tp malah di serang Mulu Jagoan partainya.",0,0,0,0,in,733195976,1735491265767371015,Arietakduts,https://twitter.com/Arietakduts/status/1735512088607633915
106,Fri Dec 15 04:08:20 +0000 2023,1735512087944921592,"@gibran_gen @gibran_tweet @prabowo Semoga dengan hati  yang tulus bekerja untuk warga solo,bisa menjadikan mas gibran sebagai wakil presiden dan bekerja untuk rakyat Indonesia",0,0,0,0,in,1724336990710386688,1735186544728969401,nandiny44,https://twitter.com/nandiny44/status/1735512087944921592
107,Fri Dec 15 04:08:17 +0000 2023,1735512074124701777,"@CNNIndonesia Bukannya prabowo yg menyerang Anies,sementara Anies itu mengungkapkan fakta apa yg terjadi di lapangan sebenarnya,aneh sekali kalian @budimandjatmiko https://t.co/Y5fwYq3fzs",0,0,0,0,in,1510617126654328833,1735151408893272567,Herri32407314,https://twitter.com/Herri32407314/status/1735512074124701777
108,Fri Dec 15 04:08:16 +0000 2023,1735512072467911068,"Hbd bro @chidory_ sehat, sukses dan gemoy selalu... 🙏 Min @Gerindra pendukungmu dan pendukung pak @prabowo ultah neh. Kasih ucapanlah min https://t.co/hvWVpmfysS",0,0,0,0,in,1020996135911972865,1735512072467911068,dJokoTingkir99,https://twitter.com/dJokoTingkir99/status/1735512072467911068
109,Fri Dec 15 04:08:16 +0000 2023,1735512068927942670,"Penting! Ini ar Negeri, Sering Dipakai dan Berguna Banget https://t.co/euUREE5ONU  #DARihati MasDar #Cashback40PersenShopeeVideo Anies #JumatBerkah #ootdtrailer Prabowo BTS IS COMING Gacoan SEVENTEEN #NCTDREAMxSALMASALSABIL gempa #BSS_AAAPerformanceOfTheYear Adidas",0,0,0,0,in,1593160660690833409,1735512068927942670,someone_sev,https://twitter.com/someone_sev/status/1735512068927942670
110,Fri Dec 15 04:08:15 +0000 2023,1735512066881151372,"@yuliaaanidiya_ Paslon 02, Prabowo-Gibran target 28,7% pemilih bimbang di Pilpres 2024. dekade08",0,0,0,0,in,1655475682087161856,1735471222564208968,salshaaul_,https://twitter.com/salshaaul_/status/1735512066881151372
111,Fri Dec 15 04:08:11 +0000 2023,1735512050447921533,@ajengcute16__ Anda baru saja jadi ordal Prabowo langsung gila. 😃,0,0,0,0,in,1707360365154271232,1735176548796494051,MurdowoH020257,https://twitter.com/MurdowoH020257/status/1735512050447921533
112,Fri Dec 15 04:08:09 +0000 2023,1735512040519934245,"@NenkMonica @andre_rosiade betul yang itu mbak Monica, itu memang perjanjian untuk Pilpres 2019. pak Prabowo nggak mau disalip seperti gubernur Jokowi pas menjabat pilpres 2014. … udah usang tuch perjanjian …",0,0,0,0,in,570812759,1735466992038207976,barurambat,https://twitter.com/barurambat/status/1735512040519934245
113,Fri Dec 15 04:08:08 +0000 2023,1735512038104056160,Nasionalisme dan Keteguhan Prabowo Subianto Melawan Inferiority Complex https://t.co/SY95hYhQwL,0,0,0,0,in,23786106,1735512038104056160,kompasiana,https://twitter.com/kompasiana/status/1735512038104056160
114,Fri Dec 15 04:08:06 +0000 2023,1735512028675260665,"Lama-lama bosen lihat Prabowo, viralnya kok cuma joged gemoy-nya doang sama kontroversi MK, ga punya yang lain apa?",0,0,0,0,in,95578036,1735512028675260665,awangprasetya,https://twitter.com/awangprasetya/status/1735512028675260665
115,Fri Dec 15 04:08:06 +0000 2023,1735512028062855209,AHY Tegaskan Demokrat Siap Kampanye Bareng Prabowo-Gibran. yvx  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/ccrrOogKwF,0,0,0,0,in,1101762919,1735512028062855209,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512028062855209
116,Fri Dec 15 04:08:03 +0000 2023,1735512016197210382,"@Aryprasetyo85 @007koteka @03__nakula @__AnakKolong @al_lasan @AgusValent65949 @Miduk17 @militan_nkri @GunRomli @seruanhl @B1nt4ng_K1r4r4 gerakan reforma agraria mesti dirasakan oleh Rakjat, dimana gosip adanya bagi bagi izin lahan tambang yang sudah di cabut sebanyak 2600 izin dibagi dengan adil dan merakjat. semoga pak @prabowo nantinya membagikanya dengan adil dan merakjat. pateeen merdeka !!",0,0,0,0,in,1594732397492195330,1735468706166358525,Partikellirs,https://twitter.com/Partikellirs/status/1735512016197210382
117,Fri Dec 15 04:08:01 +0000 2023,1735512007569518924,SBY Instruksikan Kader Demokrat Menangkan Prabowo-Gibran. tfc  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/iVsCIlKGyN,0,0,0,0,in,1101762919,1735512007569518924,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512007569518924
118,Fri Dec 15 04:07:58 +0000 2023,1735511996429369845,@gibran_gen @gibran_tweet @prabowo respect sm kinerja mas Gibran yg selalu maksimal!🙌🏻,0,0,0,0,in,1678710307747954688,1735188988065935730,saraisyaa,https://twitter.com/saraisyaa/status/1735511996429369845
119,Fri Dec 15 04:07:58 +0000 2023,1735511995116564726,@Heraloebss @gibran_tweet @prabowo @golkar_id @Gerindra @datuakrajoangek @psi_id Nggedabrus .. Mimpi buruk iya. Contohnya di Solo saja seorang Kader yang lebih senior disleding ketika jago Walkot yang baru 3 hari jadi kader. Dan sekarang ketagihan mau nyawapres,0,0,0,0,in,1566785290009645056,1735337243500552340,slowwae7,https://twitter.com/slowwae7/status/1735511995116564726
120,Fri Dec 15 04:07:56 +0000 2023,1735511985125769675,Beda dengan survey Litbang Kompas.   Ganjar: 38% Prabowo: 30% Anies: 25%  🤟🤟🤟 https://t.co/x26cSayqLf,0,0,0,0,in,84221579,1735511985125769675,narkosun,https://twitter.com/narkosun/status/1735511985125769675
121,Fri Dec 15 04:07:52 +0000 2023,1735511968847364280,@Hasbil_Lbs @aniesbaswedan Kalo Prabowo gagal lg dan AHY ditarik jd menteri oleh ARB sampeyan tetep nyaleg ga?,0,0,0,0,in,1118577011969052672,1735408605833330886,FachSetiawan,https://twitter.com/FachSetiawan/status/1735511968847364280
122,Fri Dec 15 04:07:51 +0000 2023,1735511967132197268,citra “gemoy” Prabowo selama ini merupakan bagian dari ilusi realitas yang dibuat.,0,0,0,1,in,232545447,1735511967132197268,Onong76,https://twitter.com/Onong76/status/1735511967132197268
123,Fri Dec 15 04:07:50 +0000 2023,1735511962396868883,"Bersama pak @prabowo mas @agusyudhoyono silaturahmi dengan kyai, ulama &amp  santri di Ponpes Miftahul Huda, Tasikmalaya.. hfn  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/2K4NiloF2a",0,0,0,0,in,1101762919,1735511962396868883,Iza_Zot,https://twitter.com/Iza_Zot/status/1735511962396868883
124,Fri Dec 15 04:07:48 +0000 2023,1735511953035194794,Prabowo itu seorang patriot dan siap mati untuk negara https://t.co/4yQGM3nIKy,0,0,0,0,in,191951600,1735334947546911227,bumnbersatu,https://twitter.com/bumnbersatu/status/1735511953035194794
